Transaction Date,Customer ID,Contractor ID,Service Code,Shift Total
2/6/2018,396,64392,B010,12
2/6/2018,396,64489,B001,12
2/6/2018,396,64646,B012,12
2/6/2018,396,67753,BS02,12
2/6/2018,396,67849,B027,12
2/6/2018,396,70269,B027,12
2/6/2018,396,71971,BD06,12
2/6/2018,396,72654,B027,12
2/6/2018,396,78021,B035,12
2/6/2018,396,81254,B014,12
2/6/2018,396,81727,B025,12
2/6/2018,396,81749,B006,1
2/6/2018,396,81749,B010,12
2/6/2018,396,82151,BD01,16
2/6/2018,396,82750,B035,12
2/6/2018,396,83097,B017,12
2/6/2018,396,83097,B006,1
2/6/2018,396,83257,B001,12
2/6/2018,396,84749,B022,12
2/6/2018,396,84757,B018,12
2/6/2018,396,88130,B039,12
2/6/2018,396,89637,B003,12
2/6/2018,396,91239,B022,12
2/6/2018,396,91395,B033,12
2/6/2018,396,91406,B014,12
2/6/2018,396,91475,BD05,12
2/6/2018,396,91697,BD04,12
2/6/2018,396,91960,BK02,12
2/6/2018,396,92197,B027,12
2/6/2018,396,93533,B016,12
2/6/2018,396,93718,BA05,12
2/6/2018,396,94018,BS02,12
2/6/2018,396,94539,B006,12
2/6/2018,396,99095,B017,12
2/6/2018,396,99207,B009,12
2/6/2018,396,99468,B006,1
2/6/2018,396,99468,B018,12
2/7/2018,396,10005,BD03,12
2/7/2018,396,10194,BA05,12
2/7/2018,396,10522,BK02,12
2/7/2018,396,10637,B006,1
2/7/2018,396,10637,B013,12
2/7/2018,396,12375,B022,12
2/7/2018,396,16965,B027,12
2/7/2018,396,19375,B006,12
2/7/2018,396,19677,BD08,12
2/7/2018,396,19905,B001,12
2/7/2018,396,20173,B027,12
2/7/2018,396,21457,BS01,12
2/7/2018,396,21478,B001,12
2/7/2018,396,25475,B011,12
2/7/2018,396,28823,B006,12
2/7/2018,396,30744,BK03,12
2/7/2018,396,30836,B016,12
2/7/2018,396,33457,B027,12
2/7/2018,396,33553,B039,12
2/7/2018,396,34163,B006,12
2/7/2018,396,34916,B027,12
2/7/2018,396,35203,B017,12
2/7/2018,396,38251,B012,12
2/7/2018,396,39009,B030,12
2/7/2018,396,39745,B009,12
2/7/2018,396,40376,B011,12
2/7/2018,396,40517,B009,12
2/7/2018,396,40563,B006,12
2/7/2018,396,40674,B035,12
2/7/2018,396,40716,BA04,12
2/7/2018,396,41200,BA06,12
2/7/2018,396,41371,BD06,12
2/7/2018,396,43464,B017,12
2/7/2018,396,43688,BD09,12
2/7/2018,396,49452,B006,12
2/7/2018,396,49720,B003,12
2/7/2018,396,53941,B025,12
2/7/2018,396,58846,B032,12
2/7/2018,396,59220,BD05,12
2/7/2018,396,60599,B014,12
2/7/2018,396,61048,B027,12
2/7/2018,396,61862,B017,12
2/7/2018,396,62250,BD07,12
2/7/2018,396,62366,B018,12
2/7/2018,396,62385,BD03,12
2/7/2018,396,62394,B022,12
2/7/2018,396,62715,BD09,12
2/7/2018,396,62856,BS01,12
2/7/2018,396,63029,B009,12
2/7/2018,396,63191,B001,12
2/7/2018,396,63191,B033,12
2/7/2018,396,63438,B004,12
2/7/2018,396,63533,B009,12
2/7/2018,396,64027,B004,12
2/7/2018,396,64646,B012,12
2/7/2018,396,67753,BS02,12
2/7/2018,396,67849,B016,12
2/7/2018,396,70269,B027,12
2/7/2018,396,71971,BD06,12
2/7/2018,396,72384,B014,12
2/7/2018,396,72384,B033,12
2/7/2018,396,72654,B027,12
2/7/2018,396,78021,B035,12
2/7/2018,396,78215,B006,1
2/7/2018,396,78215,B010,12
2/7/2018,396,81254,B014,12
2/7/2018,396,81727,B026,12
2/7/2018,396,81749,B006,1
2/7/2018,396,81749,B018,12
2/7/2018,396,82151,BD01,16
2/7/2018,396,82750,B035,12
2/7/2018,396,83257,B034,12
2/7/2018,396,84749,B025,12
2/7/2018,396,84757,B010,12
2/7/2018,396,88130,B026,12
2/7/2018,396,89637,B003,12
2/7/2018,396,91239,BD02,12
2/7/2018,396,91395,B032,12
2/7/2018,396,91406,B014,12
2/7/2018,396,91475,BD05,12
2/7/2018,396,91697,BD04,12
2/7/2018,396,93533,B006,1
2/7/2018,396,93533,B017,12
2/7/2018,396,93718,BA05,12
2/7/2018,396,94018,BS02,12
2/7/2018,396,94539,B034,12
2/7/2018,396,99095,B024,12
2/7/2018,396,99207,B032,12
2/8/2018,396,10005,BD03,12
2/8/2018,396,10194,BA05,12
2/8/2018,396,10522,BK02,12
2/8/2018,396,10637,B006,1
2/8/2018,396,10637,B013,12
2/8/2018,396,12375,B022,12
2/8/2018,396,14662,BD03,12
2/8/2018,396,16965,B025,12
2/8/2018,396,19375,B006,12
2/8/2018,396,19677,BD08,12
2/8/2018,396,19905,B001,12
2/8/2018,396,21457,BS01,12
2/8/2018,396,21478,B001,12
2/8/2018,396,22539,B014,12
2/8/2018,396,28823,B006,12
2/8/2018,396,30744,BK03,12
2/8/2018,396,33457,B027,12
2/8/2018,396,33553,B039,12
2/8/2018,396,34163,B006,12
2/8/2018,396,34916,B027,12
2/8/2018,396,35203,B024,12
2/8/2018,396,38251,B012,12
2/8/2018,396,39009,B030,12
2/8/2018,396,39105,B009,12
2/8/2018,396,40376,B011,12
2/8/2018,396,40517,B009,12
2/8/2018,396,40563,B006,12
2/8/2018,396,40674,B035,12
2/8/2018,396,40716,BA06,12
2/8/2018,396,41200,BD07,12
2/8/2018,396,41371,BD06,12
2/8/2018,396,41509,B016,12
2/8/2018,396,41957,B027,12
2/8/2018,396,42364,B006,1
2/8/2018,396,42364,B017,12
2/8/2018,396,43464,B017,12
2/8/2018,396,43688,BD05,12
2/8/2018,396,49452,B006,12
2/8/2018,396,49720,B003,12
2/8/2018,396,53941,B006,1
2/8/2018,396,53941,B018,12
2/8/2018,396,59220,BD05,12
2/8/2018,396,60599,B014,12
2/8/2018,396,61048,B027,12
2/8/2018,396,61862,B017,12
2/8/2018,396,61925,B032,12
2/8/2018,396,62361,BA04,12
2/8/2018,396,62366,B018,12
2/8/2018,396,62394,B022,12
2/8/2018,396,62715,BD09,12
2/8/2018,396,62850,BD09,12
2/8/2018,396,62856,BS01,12
2/8/2018,396,63191,B033,12
2/8/2018,396,63191,B001,12
2/8/2018,396,63401,B032,12
2/8/2018,396,63438,B004,12
2/8/2018,396,64027,B004,12
2/8/2018,396,64392,B010,12
2/8/2018,396,64646,B012,12
2/8/2018,396,67753,BS02,12
2/8/2018,396,67849,B016,12
2/8/2018,396,71971,BD06,12
2/8/2018,396,72384,B009,12
2/8/2018,396,72654,B027,12
2/8/2018,396,72654,B033,12
2/8/2018,396,78021,B035,12
2/8/2018,396,78215,B006,1
2/8/2018,396,78215,B010,12
2/8/2018,396,80842,B011,12
2/8/2018,396,81727,B026,12
2/8/2018,396,81749,B025,12
2/8/2018,396,82151,BD01,16
2/8/2018,396,82750,B035,12
2/8/2018,396,88130,B026,12
2/8/2018,396,89637,B003,12
2/8/2018,396,91239,BD02,12
2/8/2018,396,91395,B032,12
2/8/2018,396,91406,B014,12
2/8/2018,396,91697,BD04,12
2/8/2018,396,93125,B014,12
2/8/2018,396,93718,BA05,12
2/8/2018,396,94018,BS02,12
2/8/2018,396,94539,B034,12
2/8/2018,396,99095,B017,12
2/8/2018,396,99207,B034,12
2/9/2018,396,10005,BD03,12
2/9/2018,396,10194,BA05,12
2/9/2018,396,10637,B006,1
2/9/2018,396,10637,B013,12
2/9/2018,396,12375,B017,12
2/9/2018,396,14662,BD08,12
2/9/2018,396,15643,B011,12
2/9/2018,396,16028,B026,12
2/9/2018,396,16965,BK03,12
2/9/2018,396,17542,B001,12
2/9/2018,396,19375,B006,12
2/9/2018,396,20173,B035,12
2/9/2018,396,21457,BS01,12
2/9/2018,396,21478,B006,12
2/9/2018,396,22539,B014,12
2/9/2018,396,28823,B006,12
2/9/2018,396,30821,BK02,12
2/9/2018,396,30836,BD02,12
2/9/2018,396,33448,B032,12
2/9/2018,396,33457,BS02,12
2/9/2018,396,34163,B006,12
2/9/2018,396,34266,B006,12
2/9/2018,396,34452,B034,12
2/9/2018,396,34894,B001,12
2/9/2018,396,34894,B001,12
2/9/2018,396,34916,B027,12
2/9/2018,396,35203,B017,12
2/9/2018,396,39009,B030,12
2/9/2018,396,39105,B009,12
2/9/2018,396,40517,B009,12
2/9/2018,396,40716,BA05,12
2/9/2018,396,41200,BD07,12
2/9/2018,396,41371,BD06,12
2/9/2018,396,41509,B027,12
2/9/2018,396,42364,B006,1
2/9/2018,396,42364,B017,12
2/9/2018,396,43688,BD09,12
2/9/2018,396,46378,B006,1
2/9/2018,396,46378,B018,12
2/9/2018,396,49720,B003,12
2/9/2018,396,58257,B025,12
2/9/2018,396,58846,B004,12
2/9/2018,396,59220,BD05,12
2/9/2018,396,61048,B027,12
2/9/2018,396,61862,B017,12
2/9/2018,396,61925,B032,12
2/9/2018,396,62361,BA04,12
2/9/2018,396,62366,B018,12
2/9/2018,396,62385,BD03,12
2/9/2018,396,62394,B022,12
2/9/2018,396,62850,BD09,12
2/9/2018,396,62856,BS01,12
2/9/2018,396,63401,B032,12
2/9/2018,396,63438,B004,12
2/9/2018,396,63533,B033,12
2/9/2018,396,64392,B010,12
2/9/2018,396,64646,B012,12
2/9/2018,396,67753,BS02,12
2/9/2018,396,70269,B039,12
2/9/2018,396,71971,BD06,12
2/9/2018,396,72384,B009,12
2/9/2018,396,72654,B026,12
2/9/2018,396,78021,B035,12
2/9/2018,396,78215,B006,1
2/9/2018,396,78215,B010,12
2/9/2018,396,80842,B025,12
2/9/2018,396,81254,B014,12
2/9/2018,396,82151,BD01,16
2/9/2018,396,82750,B035,12
2/9/2018,396,83097,B016,12
2/9/2018,396,84749,B011,12
2/9/2018,396,89637,B003,12
2/9/2018,396,91239,B022,12
2/9/2018,396,91395,B033,12
2/9/2018,396,91406,B014,12
2/9/2018,396,91475,BD05,12
2/9/2018,396,91697,BD04,12
2/9/2018,396,91960,B012,12
2/9/2018,396,92197,B027,12
2/9/2018,396,93125,B014,12
2/9/2018,396,93533,B016,12
2/9/2018,396,93718,BA06,12
2/9/2018,396,94539,B034,12
2/9/2018,396,99095,B024,12
2/9/2018,396,99468,B027,12
2/10/2018,396,10005,BD03,12
2/10/2018,396,10194,BA05,12
2/10/2018,396,10637,B006,1
2/10/2018,396,10637,B013,12
2/10/2018,396,12375,B026,12
2/10/2018,396,14662,B030,12
2/10/2018,396,15643,B011,12
2/10/2018,396,16965,BK02,12
2/10/2018,396,17542,B034,12
2/10/2018,396,19375,B006,12
2/10/2018,396,19677,BD08,12
2/10/2018,396,20173,B035,12
2/10/2018,396,21457,BS01,12
2/10/2018,396,22539,B014,12
2/10/2018,396,25475,B011,12
2/10/2018,396,30821,B010,12
2/10/2018,396,30821,B006,1
2/10/2018,396,30836,BD02,12
2/10/2018,396,33448,B034,12
2/10/2018,396,33457,BS02,12
2/10/2018,396,33553,B039,12
2/10/2018,396,34163,B006,12
2/10/2018,396,34266,B006,12
2/10/2018,396,34452,B001,12
2/10/2018,396,34894,B006,12
2/10/2018,396,34894,B001,12
2/10/2018,396,35203,B017,12
2/10/2018,396,38251,B016,12
2/10/2018,396,39105,B001,12
2/10/2018,396,39745,B009,12
2/10/2018,396,40376,B006,1
2/10/2018,396,40376,B018,12
2/10/2018,396,40517,B032,12
2/10/2018,396,41200,BA06,12
2/10/2018,396,41371,BD06,12
2/10/2018,396,41509,B027,12
2/10/2018,396,41957,B027,12
2/10/2018,396,42364,B006,1
2/10/2018,396,42364,B017,12
2/10/2018,396,43464,B017,12
2/10/2018,396,46378,B027,12
2/10/2018,396,54872,BD01,16
2/10/2018,396,58257,B025,12
2/10/2018,396,58846,B004,12
2/10/2018,396,59220,BD05,12
2/10/2018,396,60599,B003,12
2/10/2018,396,61862,B017,12
2/10/2018,396,61925,B032,12
2/10/2018,396,62250,BD07,12
2/10/2018,396,62361,BA04,12
2/10/2018,396,62366,B018,12
2/10/2018,396,62385,BD03,12
2/10/2018,396,62394,BS02,12
2/10/2018,396,62715,BD09,12
2/10/2018,396,62850,BD09,12
2/10/2018,396,63029,B009,12
2/10/2018,396,63191,B033,12
2/10/2018,396,63191,B033,12
2/10/2018,396,63401,B032,12
2/10/2018,396,63438,B004,12
2/10/2018,396,63533,B009,12
2/10/2018,396,64027,BS01,12
2/10/2018,396,64392,B010,12
2/10/2018,396,64646,B012,12
2/10/2018,396,67849,BK03,12
2/10/2018,396,70269,B027,12
2/10/2018,396,71971,BD06,12
2/10/2018,396,78021,B035,12
2/10/2018,396,80842,B025,12
2/10/2018,396,81254,B014,12
2/10/2018,396,82750,B035,12
2/10/2018,396,83097,B016,12
2/10/2018,396,84749,B022,12
2/10/2018,396,89637,B003,12
2/10/2018,396,91239,B022,12
2/10/2018,396,91406,B014,12
2/10/2018,396,91475,BD05,12
2/10/2018,396,91697,BD04,12
2/10/2018,396,91960,B012,12
2/10/2018,396,92197,B027,12
2/10/2018,396,93125,B014,12
2/10/2018,396,93718,BA05,12
2/10/2018,396,99095,B024,12
2/10/2018,396,99468,B026,12
2/11/2018,396,10005,BD07,12
2/11/2018,396,10194,BA05,12
2/11/2018,396,10522,B017,12
2/11/2018,396,10637,B017,12
2/11/2018,396,12375,B024,12
2/11/2018,396,14662,BD08,12
2/11/2018,396,15643,B011,12
2/11/2018,396,16028,B012,12
2/11/2018,396,19375,B009,12
2/11/2018,396,19677,BD09,12
2/11/2018,396,19905,B001,12
2/11/2018,396,20173,B027,12
2/11/2018,396,21478,B006,12
2/11/2018,396,22539,B014,12
2/11/2018,396,25475,B011,12
2/11/2018,396,30821,B006,1
2/11/2018,396,30821,B010,12
2/11/2018,396,30836,B039,12
2/11/2018,396,33448,B034,12
2/11/2018,396,33457,BS02,12
2/11/2018,396,34163,B006,12
2/11/2018,396,34266,B006,12
2/11/2018,396,34452,B009,12
2/11/2018,396,34894,B006,12
2/11/2018,396,34916,B027,12
2/11/2018,396,38251,B016,12
2/11/2018,396,39009,B030,12
2/11/2018,396,39745,B003,12
2/11/2018,396,40376,BK03,12
2/11/2018,396,40563,B026,12
2/11/2018,396,40674,B035,12
2/11/2018,396,41200,BA04,12
2/11/2018,396,41957,B027,12
2/11/2018,396,43688,BD06,12
2/11/2018,396,46378,B006,1
2/11/2018,396,46378,B018,12
2/11/2018,396,49452,B032,12
2/11/2018,396,49720,B003,12
2/11/2018,396,53941,B025,12
2/11/2018,396,54872,BD01,16
2/11/2018,396,58257,B025,12
2/11/2018,396,58846,B004,12
2/11/2018,396,59220,BD05,12
2/11/2018,396,60599,B014,12
2/11/2018,396,61862,B017,12
2/11/2018,396,61925,B032,12
2/11/2018,396,62250,BD03,12
2/11/2018,396,62361,BA06,12
2/11/2018,396,62366,B018,12
2/11/2018,396,62385,BD03,12
2/11/2018,396,62394,B022,12
2/11/2018,396,62850,BD09,12
2/11/2018,396,63029,B009,12
2/11/2018,396,63191,B033,12
2/11/2018,396,63191,B001,12
2/11/2018,396,63401,BS01,12
2/11/2018,396,63533,B032,12
2/11/2018,396,64027,B004,12
2/11/2018,396,64392,B035,12
2/11/2018,396,70269,B027,12
2/11/2018,396,71971,BD06,12
2/11/2018,396,72384,B001,12
2/11/2018,396,72384,B033,12
2/11/2018,396,72654,B010,12
2/11/2018,396,78021,B035,12
2/11/2018,396,78215,B006,1
2/11/2018,396,78215,B013,12
2/11/2018,396,81254,B014,12
2/11/2018,396,81727,B026,12
2/11/2018,396,81749,B012,12
2/11/2018,396,83097,B016,12
2/11/2018,396,83257,B034,12
2/11/2018,396,84749,BD02,12
2/11/2018,396,91239,B022,12
2/11/2018,396,91475,BD05,12
2/11/2018,396,91960,BK02,12
2/11/2018,396,92197,B027,12
2/11/2018,396,93125,B014,12
2/11/2018,396,93718,BA05,12
2/11/2018,396,94018,BS02,12
2/11/2018,396,94539,BS01,12
1/29/2018,402,17407,O002,12
1/29/2018,402,20636,O004,12
1/29/2018,402,40162,O001,12
1/29/2018,402,42376,O002,12
1/29/2018,402,48206,O001,12
1/29/2018,402,65008,OK01,12
1/29/2018,402,68212,OD01,12
1/29/2018,402,94074,OD01,12
1/29/2018,402,95898,OD01,12
1/30/2018,402,17407,O002,12
1/30/2018,402,27715,O002,12
1/30/2018,402,40162,O001,12
1/30/2018,402,42376,OK01,11
1/30/2018,402,52809,O004,12
1/30/2018,402,65008,O001,12
1/30/2018,402,68212,OD01,12
1/30/2018,402,94074,OD01,12
1/30/2018,402,95898,OD01,12
1/31/2018,402,17407,O002,12
1/31/2018,402,20636,O001,12
1/31/2018,402,40162,O001,12
1/31/2018,402,42376,O002,12
1/31/2018,402,42707,O002,12
1/31/2018,402,52809,O002,12
1/31/2018,402,60667,O001,12
1/31/2018,402,65008,O002,12
1/31/2018,402,69243,O004,12
1/31/2018,402,81472,O002,12
1/31/2018,402,81810,OD01,12
1/31/2018,402,88270,OK01,9
1/31/2018,402,89986,O001,12
1/31/2018,402,94074,OD01,12
1/31/2018,402,95898,OD01,12
2/1/2018,402,17407,O002,12
2/1/2018,402,20636,O004,12
2/1/2018,402,27715,O001,12
2/1/2018,402,40162,O001,12
2/1/2018,402,42376,O001,12
2/1/2018,402,42707,O002,12
2/1/2018,402,52809,O002,12
2/1/2018,402,60667,O001,12
2/1/2018,402,68212,OD01,12
2/1/2018,402,69243,O002,12
2/1/2018,402,81472,O002,12
2/1/2018,402,81810,OD01,12
2/1/2018,402,88270,OK01,9
2/1/2018,402,89986,O002,12
2/1/2018,402,95898,OD01,12
2/2/2018,402,17407,O001,12
2/2/2018,402,20636,O001,12
2/2/2018,402,25434,OK01,11
2/2/2018,402,27715,O002,12
2/2/2018,402,29185,O004,12
2/2/2018,402,40162,O001,12
2/2/2018,402,42376,O001,12
2/2/2018,402,42707,O002,12
2/2/2018,402,52809,O002,12
2/2/2018,402,60667,O002,12
2/2/2018,402,65008,O002,12
2/2/2018,402,68212,OD01,12
2/2/2018,402,81472,O002,12
2/2/2018,402,81810,OD01,12
2/2/2018,402,94074,OD01,12
2/3/2018,402,20636,O001,12
2/3/2018,402,42376,O002,12
2/3/2018,402,42707,O001,12
2/3/2018,402,48206,O001,12
2/3/2018,402,52809,O002,12
2/3/2018,402,60667,O002,12
2/3/2018,402,65008,O002,12
2/3/2018,402,68212,OD01,12
2/3/2018,402,69243,O002,12
2/3/2018,402,81472,O002,12
2/3/2018,402,81810,OD01,12
2/3/2018,402,88270,OK01,9
2/3/2018,402,89986,O004,12
2/4/2018,402,20636,O001,12
2/4/2018,402,20989,OK01,12
2/4/2018,402,27715,O002,12
2/4/2018,402,29185,O004,12
2/4/2018,402,42707,O002,12
2/4/2018,402,48206,O001,12
2/4/2018,402,52809,O002,12
2/4/2018,402,60667,O002,12
2/4/2018,402,65008,O002,12
2/4/2018,402,69243,O002,12
2/4/2018,402,81472,O002,12
2/4/2018,402,81810,OD01,12
2/4/2018,402,89986,O002,12
2/4/2018,402,94074,OD01,12
2/5/2018,402,12749,O004,14
2/5/2018,402,17407,O002,12
2/5/2018,402,20636,O002,12
2/5/2018,402,27715,O002,12
2/5/2018,402,40162,O001,12
2/5/2018,402,42376,O002,12
2/5/2018,402,48206,O001,12
2/5/2018,402,60667,O001,12
2/5/2018,402,65008,O002,12
2/5/2018,402,79519,OK01,5
2/5/2018,402,81472,O002,12
2/5/2018,402,89986,O001,12
2/5/2018,402,94074,OD01,12
2/6/2018,402,17407,O002,12
2/6/2018,402,27715,O001,12
2/6/2018,402,40162,O001,12
2/6/2018,402,42376,O002,12
2/6/2018,402,42707,O002,12
2/6/2018,402,52809,O002,12
2/6/2018,402,60667,O001,12
2/6/2018,402,65008,O002,12
2/6/2018,402,69243,O002,12
2/6/2018,402,79519,OK01,10
2/6/2018,402,81472,O002,12
2/6/2018,402,81810,OD01,12
2/6/2018,402,88270,O004,8
2/6/2018,402,89986,O001,12
2/6/2018,402,94074,OD01,12
2/7/2018,402,17407,O002,12
2/7/2018,402,20636,O001,12
2/7/2018,402,40162,O001,12
2/7/2018,402,42376,O002,12
2/7/2018,402,42707,O002,12
2/7/2018,402,48206,O002,12
2/7/2018,402,52809,O002,12
2/7/2018,402,57638,OK01,12
2/7/2018,402,65008,O002,12
2/7/2018,402,69243,O001,12
2/7/2018,402,81472,O002,12
2/7/2018,402,81810,OD01,12
2/7/2018,402,88270,O004,12
2/7/2018,402,89986,O002,12
2/7/2018,402,94074,OD01,12
2/8/2018,402,20636,O001,12
2/8/2018,402,27715,O002,12
2/8/2018,402,27944,O002,12
2/8/2018,402,40162,O001,12
2/8/2018,402,42376,O001,12
2/8/2018,402,42707,O004,11
2/8/2018,402,52809,O002,12
2/8/2018,402,60667,O002,12
2/8/2018,402,69243,O002,12
2/8/2018,402,79519,OK01,8
2/8/2018,402,81810,OD01,12
2/8/2018,402,89986,O002,12
2/8/2018,402,94074,OD01,12
2/9/2018,402,17407,OK01,12
2/9/2018,402,27715,O002,12
2/9/2018,402,40162,O001,12
2/9/2018,402,42707,O001,12
2/9/2018,402,48206,O004,12
2/9/2018,402,52809,O001,12
2/9/2018,402,81810,OD01,12
2/9/2018,402,89986,O002,12
2/9/2018,402,94074,OD01,12
2/10/2018,402,17407,O001,12
2/10/2018,402,20636,O001,12
2/10/2018,402,27715,O001,8
2/10/2018,402,27944,O002,12
2/10/2018,402,40162,O001,12
2/10/2018,402,42376,O002,12
2/10/2018,402,48206,O002,12
2/10/2018,402,52809,OK01,12
2/10/2018,402,65008,O001,12
2/10/2018,402,69243,O004,12
2/10/2018,402,81810,OD01,12
2/11/2018,402,20636,O001,12
2/11/2018,402,20636,O001,4
2/11/2018,402,27715,O004,4
2/11/2018,402,42376,O002,12
2/11/2018,402,65008,O004,12
2/11/2018,402,69243,O002,12
2/11/2018,402,79519,OK01,6
2/11/2018,402,81810,OD01,12
2/11/2018,402,89986,O001,12
1/29/2018,403,60768,O010,11
1/29/2018,403,82841,O010,12
1/30/2018,403,51792,O010,12
1/30/2018,403,82841,O010,8
1/31/2018,403,51792,O010,12
1/31/2018,403,82841,O010,10
2/1/2018,403,19329,O010,12
2/1/2018,403,71718,O010,12
2/2/2018,403,19329,O010,12
2/2/2018,403,71718,O010,12
2/3/2018,403,31821,O010,12
2/3/2018,403,71718,O010,12
2/4/2018,403,31821,O010,12
2/4/2018,403,71718,O010,11
2/5/2018,403,19329,O010,12
2/5/2018,403,31821,O010,12
2/6/2018,403,19329,O010,12
2/6/2018,403,31821,O010,12
2/7/2018,403,19329,O010,12
2/7/2018,403,71718,O010,12
2/8/2018,403,19329,O010,12
2/8/2018,403,71718,O010,12
2/9/2018,403,31821,O010,12
2/9/2018,403,71718,O010,12
2/10/2018,403,19329,O010,12
2/10/2018,403,31821,O010,10
2/11/2018,403,19329,O010,12
2/11/2018,403,31821,O010,12
1/29/2018,403,10847,O008,12
1/29/2018,403,21715,O007,12
1/29/2018,403,23543,O009,15
1/29/2018,403,26304,O012,11
1/29/2018,403,26910,O016,11
1/29/2018,403,31287,O013,12
1/29/2018,403,31821,O011,11
1/29/2018,403,42933,OD02,12
1/29/2018,403,43307,O065,16
1/29/2018,403,46797,O014,12
1/29/2018,403,48521,O016,12
1/29/2018,403,55707,OD06,16
1/29/2018,403,63765,OD02,12
1/29/2018,403,64157,O015,7
1/29/2018,403,71506,O007,10
1/29/2018,403,71718,O011,12
1/29/2018,403,81663,O014,10
1/29/2018,403,81809,OK02,9
1/29/2018,403,82175,OA01,10
1/29/2018,403,82278,OD02,12
1/29/2018,403,83586,O008,12
1/29/2018,403,84360,OA08,16
1/29/2018,403,90280,O013,12
1/29/2018,403,91787,O012,12
1/29/2018,403,99113,OA01,12
1/30/2018,403,10847,O008,11
1/30/2018,403,19329,O011,12
1/30/2018,403,21715,O007,12
1/30/2018,403,23543,O009,15
1/30/2018,403,26304,O012,12
1/30/2018,403,26910,O016,11
1/30/2018,403,31287,O013,12
1/30/2018,403,31821,O011,12
1/30/2018,403,40183,O014,11
1/30/2018,403,40186,OD02,12
1/30/2018,403,42933,OD02,12
1/30/2018,403,43307,O065,16
1/30/2018,403,46797,O013,12
1/30/2018,403,55707,OD06,15
1/30/2018,403,63765,OD02,12
1/30/2018,403,64157,O014,12
1/30/2018,403,71506,O007,9
1/30/2018,403,81663,O015,3
1/30/2018,403,81663,OK02,12
1/30/2018,403,82175,OA01,9
1/30/2018,403,83586,O008,12
1/30/2018,403,84360,OA08,15
1/30/2018,403,87922,OA01,12
1/30/2018,403,91787,O012,12
1/30/2018,403,92994,O016,12
1/31/2018,403,10847,O008,12
1/31/2018,403,13690,O012,12
1/31/2018,403,14483,O007,12
1/31/2018,403,16833,O009,12
1/31/2018,403,18497,O008,12
1/31/2018,403,19329,O011,12
1/31/2018,403,26304,O012,12
1/31/2018,403,26910,O016,10
1/31/2018,403,31287,O013,12
1/31/2018,403,31821,O011,12
1/31/2018,403,40183,O014,12
1/31/2018,403,40186,OD02,12
1/31/2018,403,42933,OD02,12
1/31/2018,403,43307,O065,16
1/31/2018,403,46797,O013,12
1/31/2018,403,55707,OD06,15
1/31/2018,403,63765,OD02,12
1/31/2018,403,64157,O014,12
1/31/2018,403,71506,O007,12
1/31/2018,403,71718,O015,7
1/31/2018,403,81663,OK02,11
1/31/2018,403,84360,OA08,15
1/31/2018,403,87922,OA01,12
1/31/2018,403,92994,O016,12
1/31/2018,403,99113,OD02,12
2/1/2018,403,10847,O007,12
2/1/2018,403,13690,O008,12
2/1/2018,403,14483,O011,12
2/1/2018,403,18497,O007,12
2/1/2018,403,23543,OD02,12
2/1/2018,403,26304,O008,11
2/1/2018,403,40183,O014,11
2/1/2018,403,40186,OD02,12
2/1/2018,403,43307,O065,16
2/1/2018,403,46797,O013,12
2/1/2018,403,48521,O012,12
2/1/2018,403,51792,O016,12
2/1/2018,403,55707,OD06,15
2/1/2018,403,60768,O016,12
2/1/2018,403,63765,OD02,12
2/1/2018,403,64157,O014,12
2/1/2018,403,71506,O011,11
2/1/2018,403,81663,O015,7
2/1/2018,403,81809,O012,12
2/1/2018,403,82175,OA01,10
2/1/2018,403,82278,OD02,12
2/1/2018,403,84360,OA08,15
2/1/2018,403,90280,O013,12
2/1/2018,403,91787,O009,16
2/1/2018,403,92994,OK02,12
2/2/2018,403,13690,O008,12
2/2/2018,403,14483,O011,11
2/2/2018,403,16833,O008,12
2/2/2018,403,18497,O007,11
2/2/2018,403,21715,O011,12
2/2/2018,403,23543,O009,14
2/2/2018,403,31821,O015,7
2/2/2018,403,40183,O014,12
2/2/2018,403,40186,OD02,12
2/2/2018,403,43307,O065,16
2/2/2018,403,46797,O013,12
2/2/2018,403,48521,O012,12
2/2/2018,403,51792,O016,12
2/2/2018,403,55707,OD06,16
2/2/2018,403,60768,O016,12
2/2/2018,403,63765,OD02,12
2/2/2018,403,64157,O014,12
2/2/2018,403,81809,O012,12
2/2/2018,403,82175,OA01,9
2/2/2018,403,82278,OD02,12
2/2/2018,403,83586,O007,12
2/2/2018,403,84360,OA08,16
2/2/2018,403,90280,O013,12
2/2/2018,403,92994,OK02,12
2/2/2018,403,99113,OA01,12
2/3/2018,403,13690,O008,12
2/3/2018,403,14483,O011,12
2/3/2018,403,16833,O008,9
2/3/2018,403,18497,O007,12
2/3/2018,403,21715,O011,9
2/3/2018,403,23543,O009,11
2/3/2018,403,26910,O012,12
2/3/2018,403,31287,O013,12
2/3/2018,403,42933,OD02,12
2/3/2018,403,43307,O065,16
2/3/2018,403,48521,O012,12
2/3/2018,403,55707,OD06,14
2/3/2018,403,60768,O016,12
2/3/2018,403,63765,OD02,12
2/3/2018,403,64157,O014,12
2/3/2018,403,81663,O014,11
2/3/2018,403,81809,OK02,11
2/3/2018,403,82175,OA01,10
2/3/2018,403,82278,OD02,12
2/3/2018,403,82841,O016,12
2/3/2018,403,83586,O007,9
